game_date,event_id,game,game_time,home_team,away_team,player,team,stat,side,threshold,odds,sportsbook,sportsbook_key,market_key,source,scraped_at
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Caitlin Clark,,AST,OVER,5.5,-440,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Sabrina Ionescu,,AST,OVER,5.5,122,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Pauline Astier,,AST,OVER,5.5,520,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Breanna Stewart,,AST,OVER,5.5,700,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Kelsey Mitchell,,AST,OVER,5.5,800,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Caitlin Clark,,AST,OVER,9.5,220,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Sabrina Ionescu,,AST,OVER,9.5,1200,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Caitlin Clark,,AST,OVER,7.5,-122,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Sabrina Ionescu,,AST,OVER,7.5,450,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
2026-07-18,cb4f9fb87d3e9c98bee6b12fbd21fdab,New York Liberty @ Indiana Fever,2026-07-19T00:00:00Z,Indiana Fever,New York Liberty,Caitlin Clark,,AST,OVER,11.5,580,FanDuel,fanduel,player_assists_alternate,the-odds-api,2026-07-18T23:34:17.907287+00:00
